jkt_time,app_lib,session_id,user_alias_id,page_type,story_id
2020-01-01 22:19:59,web,3565ce98-30b8-4d41-9fbb-2cb6c91847f8,16339895dbf222-0eefa143b0b62b-7e261310-4b6a2-16339895dc1160,detail_story,xx1577877099861412635
2020-01-01 23:53:29,mweb,11989a9e-494f-43de-84fa-4de3699078c1,8cf90baf-d121-4639-9605-09bad5ac4951,detail_story,xx1577847667256558717
2020-01-01 15:15:43,mweb,dec87b39-f486-49d7-8bd0-96b3e31b6df5,c2565a66-727f-457e-8a14-0b5b50db819a,detail_story,xx1577847667256558717
2020-01-01 16:39:52,mweb,23f74e08-d4e9-488f-9f2c-ae3a6faa83b9,5a3d158f-c8a6-48a1-bad7-e96512cfa4d8,detail_story,xx1577858627052916522
2020-01-01 19:05:58,mweb,7cc1a3f2-3de2-4320-a0e6-a22945cc7cf1,24bcb9f6-2972-4a06-8ccf-29c1385fea9d,detail_story,xx1577866220878649537
2020-01-01 11:22:14,mweb,9908c865-2479-453c-bb45-8c50a8c08a30,fa893fe5-f54c-4bc9-b3c4-1ab7fb132bc2,detail_story,xx1577847667256558717
2020-01-01 22:21:02,mweb,8b005b10-a094-4db8-a3bc-f1400895e3f0,f805c13c-aacf-465f-9e5e-fea2476c5ecf,detail_story,xx1577847667256558717
2020-01-01 14:09:21,mweb,6533f033-29a4-4a80-8a72-191821c5db5f,c9cd0c34-8da1-405b-b85f-539e9dd1fb27,detail_story,xx1577858627052916522
2020-01-01 13:24:52,mweb,22b92e60-0f31-4460-956a-2bd0f1aa8aa6,5c721e35-93d5-444f-ab68-664e39db05db,detail_story,xx1577852979940636518
2020-01-01 18:00:21,mweb,ebe0d926-2b20-4b4a-992e-dadbccdb5fe9,b4a36ee2-8a59-4544-82ab-f0cbf394607e,detail_story,xx1577850826649036065
2020-01-01 14:07:22,mweb,ab71f8f2-fc5f-4fc5-96d4-dc1b7b86e3de,162603a2382428-003e63172573f7-17395f60-c0000-162603a2383150,detail_story,xx1577858627052916522
2020-01-01 19:07:14,mweb,dc42d7d0-0ba0-4052-a2ce-c704f42085e4,5a6d3b6a-dfae-4163-ab55-462d12b4e6fb,detail_story,xx1577845540468894907
2020-01-01 15:50:40,mweb,e62b5de7-9fc7-4e9e-9867-03427ac77755,4282655e-2a40-48d2-bde9-202402214f22,detail_story,xx1577858627052916522
2020-01-01 18:54:10,mweb,3db683f8-57d6-4449-a914-9f90f2752ad8,c25f8430-f13a-42ad-86c2-ab56ed69c1c8,detail_story,xx1577858844643974944
2020-01-01 17:02:39,mweb,46af4463-7228-46ec-a846-7858c773fc78,0876611b-9f17-47f3-81ed-517fbaeebc98,detail_story,xx1577845540468894907
2020-01-01 19:22:39,mweb,69eb4ef8-b9d3-4f6a-b729-79a94c362f3b,967cac16-5c86-45e8-93e4-9968b1ddb372,detail_story,xx1577858627052916522
2020-01-01 23:10:37,mweb,18af2147-cfea-4c19-9248-906b9dc47242,aaf328a9-1168-48d9-9725-4479ac6b06c8,detail_story,xx1577858627052916522
2020-01-01 21:14:17,web,77b144aa-b1c3-4e9c-9971-e6a2f2c1d69b,98cc71bd-dfa7-4b02-95b3-cc9bf673efce,detail_story,xx1577870487685196035
2020-01-01 18:05:38,mweb,aff5df88-c236-40a4-9643-41e7eea25b55,2dfee2bb-3d2a-4806-9779-16e573ec6188,detail_story,xx1577858627052916522
2020-01-01 20:42:58,mweb,2182643a-6cec-4b15-b184-f6341bb31a67,0594dbb7-4f94-4db6-bf99-cf64b3a358f9,detail_story,xx1577877099861412635
2020-01-01 15:56:52,mweb,c3f30c98-6221-4d49-912c-effd25e2d816,32e11d21-e55f-49c6-9623-717a29a7b30b,detail_story,xx1577847667256558717
2020-01-01 17:51:49,mweb,cfe9158a-1ed6-4064-9d2d-52536dc9185f,540809f8-ea00-4156-8e29-84c7c81f6eb2,detail_story,xx1577847667256558717
2020-01-01 13:18:15,mweb,e2db323f-3a03-49a9-adcb-21e525eda29f,65f35616-960b-4311-95b1-e7dfdb96850e,detail_story,xx1577847667256558717
2020-01-01 19:58:09,mweb,c45d75c2-08f7-40e1-b9d2-873e876aa21a,21e4cc5d-bf52-4fcc-98fc-55d17e859790,detail_story,xx1577866220878649537
2020-01-01 22:25:45,mweb,867e7ddf-5f69-429c-9b9f-64cffe6d6c3a,f93f66ee-7233-4c27-aa2e-b710be54355a,detail_story,xx1577870487685196035
2020-01-01 13:42:47,mweb,1eff6e8a-6a3e-451f-a007-d88d3fe59592,d9a68d1d-9bd9-4a9d-b5c1-aaf136483a18,detail_story,xx1577847667256558717
2020-01-01 09:59:10,mweb,d27163fa-e8b1-422a-8397-042c1e09f277,139b59b5-25c1-4d35-a3c9-b10e3c1d01a0,detail_story,xx1577845540468894907
2020-01-01 21:08:43,mweb,1ab3af87-be3f-4c84-9c01-e4dccb49b41f,0010d9ec-523e-49d7-87cd-36ee86cd2b9e,detail_story,xx1577858627052916522
2020-01-01 23:50:42,web,f0dabad7-4212-4aeb-8654-ac3be9b6246c,be8a239d-d07f-458a-b5fe-23ac05f77f13,detail_story,xx1577894375949752015
2020-01-01 10:02:09,mweb,bcd309a1-d1fb-49f7-82bd-8a7d43c4a9ab,a54dd6a0-c3a5-44e5-8b07-2d9d842ce000,detail_story,xx1577845540468894907
2020-01-01 18:04:01,mweb,88bee8c3-3ffb-41a3-b254-549aeab2a465,1e35b23a-b1f9-402d-95ea-c95b2daa564a,detail_story,xx1577866220878649537
2020-01-01 15:19:55,mweb,beeb22df-a8d5-4bd6-8d70-2c1f9ffd4932,4d20dd00-701b-4fd4-bf9e-cd10f1b5e023,detail_story,xx1577858627052916522
2020-01-01 16:06:24,mweb,59a7c47f-804a-4320-8ea2-ab029dd1d22d,2bb0fa80-c326-4306-97b4-1d22db87185e,detail_story,xx1577866220878649537
2020-01-01 17:55:29,mweb,d38c1470-3b09-4150-a695-b66e89f73d33,28c76d5a-2b39-4397-ad04-3320fd90d4d1,detail_story,xx1577847667256558717
2020-01-01 15:25:06,mweb,eb6a0031-9f3a-4a98-af60-453ae62f5667,8f563f73-1eb0-4e3c-bedc-d701cf3c1184,detail_story,xx1577858627052916522
2020-01-01 20:49:01,mweb,a6a4b23e-d0ca-4648-a9ab-0a228f460ea1,758699a5-f9f5-4a05-b8af-9eb697f32cfa,detail_story,xx1577858627052916522
2020-01-01 14:32:41,mweb,b279199b-8cd4-42ce-b7df-604848c5eb4c,c8afa5ef-8b14-4ff5-b8a2-53adb0bead87,detail_story,xx1577847667256558717
2020-01-01 12:01:17,mweb,6c68a207-bc6a-48ae-aca5-6210b9484d1d,8f85fce3-1f91-425a-94b3-0d622a423d92,detail_story,xx1577845540468894907
2020-01-01 16:19:13,mweb,700d5fbc-f9b3-4169-8114-fa107e05824f,733a5a84-5fb4-4698-8eba-466f7dad0538,detail_story,xx1577847667256558717
2020-01-01 08:06:23,mweb,fed0539d-85b9-4089-862d-9eb94dd6e4f5,483f1449-9459-4374-8bab-728655487ada,detail_story,xx1577807186922312648
2020-01-01 16:23:51,mweb,a6684f6e-c6c4-4f56-8332-80ac2faee0e0,9c8bb37d-8ebf-4fdd-badf-f1effbd26a01,detail_story,xx1577858627052916522
2020-01-01 21:32:11,mweb,69d6666d-ac17-44d7-b1eb-bc485e8e1525,226ab9a0-31bb-4dcf-ac09-4ede3d3d1810,detail_story,xx1577858627052916522
2020-01-01 21:15:46,mweb,d2030f8e-482c-4569-b58a-e42d872d7968,af067481-58bd-4bc5-81c8-238e8a280a50,detail_story,xx1577858627052916522
2020-01-01 17:08:19,mweb,80f9d093-2d77-48fe-9658-07728202e149,4c2c7f4b-bb8f-4e89-940b-160b36bb29d8,detail_story,xx1577858627052916522
2020-01-01 23:15:21,mweb,af0a53d3-e21a-47ac-a85f-8879c9d5b1ed,16146e82d0d1b4-0bb6612efbcc7b8-7e564d2e-2c600-16146e82d0f3bc,detail_story,xx1577858627052916522
2020-01-01 14:55:17,mweb,6f873976-87a1-46d1-b845-36160b12703a,48e83a18-7cf4-41e3-ab51-e89049bf96fb,detail_story,xx1577847667256558717
2020-01-01 12:41:00,mweb,5a942910-f749-48f8-84ed-7ea7a71ba8a1,ccf26620-8dfa-4e93-9f29-eb870658dbe4,detail_story,xx1577849623399468156
2020-01-01 16:39:54,mweb,2847888d-fb03-4ef9-bb5f-f813ab84ee0f,7c355d18-82aa-47c1-82f6-c214f382e06c,detail_story,xx1577858627052916522
2020-01-01 22:28:18,mweb,e982c4bd-b65d-4247-b436-b1c7b1beafe2,a3d59046-e1a2-456e-bbc7-7024ae80b626,detail_story,xx1577858627052916522
2020-01-01 17:58:42,app,f93bba26-d69f-4c90-a542-9c4d0e2ec399,cb0529fe-9078-4dc1-b50e-bc590e1d6c5e,detail_story,xx1577856252574905527
2020-01-01 20:55:29,mweb,fbe6cb4d-54aa-476b-b865-88d1c671b8d5,a5d40707-5db7-4ec5-b02a-91bd4a774f3f,detail_story,xx1577858627052916522
2020-01-01 23:31:25,mweb,2f3d7433-17cc-4f41-839f-e34a92c44aa2,22bc5b3b-6d65-4cbb-ac19-f482aa642e63,detail_story,xx1577877099861412635
2020-01-01 15:04:32,mweb,578ccbef-affc-4f0f-b318-1fae6d29930d,40a6a67e-480d-45f7-a56c-7a5820a0840f,detail_story,xx1577858627052916522
2020-01-01 15:56:56,mweb,292c8c73-8908-4535-b02a-243d8158327c,3bb4deac-2d23-49b2-9d59-42214f4d111e,detail_story,xx1577847667256558717
2020-01-01 22:33:33,mweb,a80bbd6e-5059-4dee-84dc-4ebcfeed2ec3,919ae4db-0a6d-4537-8b18-97af28a186ab,detail_story,xx1577858627052916522
2020-01-01 17:23:31,mweb,f07a4994-837b-4dfe-9846-464f3d5d2a50,25d55586-82e3-4aab-9cdd-85263c9e3b62,detail_story,xx1577847667256558717
2020-01-01 23:41:00,mweb,e6e42802-c2c5-471c-a9c2-76cd847d27e7,f0753e52-a95a-4424-b644-01769eb90fd8,detail_story,xx1577858627052916522
2020-01-01 17:09:58,mweb,9b99a2b2-721d-4f99-b1b5-2c3453554e17,29804881-cee7-4efb-9f5c-5bf810050b27,detail_story,xx1577870487685196035
2020-01-01 18:00:01,mweb,140397c0-6cf0-4435-9cc1-b1952c85ede1,1954b1ad-3cb7-4aa7-b5f8-fad5cfdbb98e,detail_story,xx1577858627052916522
2020-01-01 21:52:16,mweb,22233050-464a-4eaf-be53-772c042dfeb9,7b7cac9f-4867-4892-938d-4caa5d2ffc44,detail_story,xx1577858627052916522
2020-01-01 20:59:25,mweb,4a920124-a514-4370-a4c3-c9bbec637b32,d46701a9-ff80-433e-adb3-10aa5318154c,detail_story,xx1577847667256558717
2020-01-01 20:08:21,mweb,210226ca-d5d6-49cc-9de6-1f62ea5fa457,e4591820-f09d-4d1f-a7ab-b05de30a1a61,detail_story,xx1577881157796113398
2020-01-01 16:11:21,mweb,906643ae-5b96-4b68-b052-8f7bf822b748,f8837ac4-f283-47b1-ae2e-628e851969d0,detail_story,xx1577858627052916522
2020-01-01 19:08:47,mweb,8f784e00-fca3-4083-a7e5-d514adb07f2e,bfa3c0a0-c4b8-4f9e-a5e5-70f2dfb80dc6,detail_story,xx1577858627052916522
2020-01-01 18:15:03,mweb,707988d9-c678-4b13-873b-a779c0a91b20,c13b90f9-8858-4ca0-a02d-00cb01141482,detail_story,xx1577847667256558717
2020-01-01 11:54:38,mweb,bcbb65e7-a9e7-4264-8a50-deb01a34b741,ff8496dc-5cd1-46f6-ac9e-f798086499d9,detail_story,xx1577847667256558717
2020-01-01 14:13:09,mweb,cfe0f638-c799-4d7e-af14-e3289459db50,ce4589af-5bfb-43e5-a627-5f1cc4e1b597,detail_story,xx1577858627052916522
2020-01-01 21:10:14,mweb,c542c421-c988-466e-a542-55ead0897d8e,d117686b-21ff-4f32-a685-79f1e1e6b658,detail_story,xx1577847667256558717
2020-01-01 22:58:24,mweb,18afe9af-1599-4b01-871c-72d06f70bf11,6ae8a94f-18d4-4a06-9945-59469eb0e092,detail_story,xx1577881157796113398
2020-01-01 16:29:03,mweb,018371a0-5dfb-4582-8653-7bf1dd60dc54,aa146abd-5e50-48d8-acdf-376b2801ca4a,detail_story,xx1577858627052916522
2020-01-01 12:57:53,mweb,17c78fe8-5f27-4aca-8f96-5d9ff35e0056,7e9077cb-e370-4937-9d31-f15c84fed608,detail_story,xx1577847667256558717
2020-01-01 14:42:51,mweb,4501c124-2e70-488c-92d0-80aa81fc9be8,8ab7680d-a6a5-4bba-8430-e971ecf241b3,detail_story,xx1577858627052916522
2020-01-01 18:28:56,mweb,605ec7b5-c9bf-422b-bd36-9fdc496aefc5,9d42310f-0d85-4aec-847a-c2f1070707f8,detail_story,xx1577858627052916522
2020-01-01 21:18:23,mweb,7636980c-4c82-497a-9a31-92e42fc556f2,c9454008-1f0b-4300-8336-c1f68e441e19,detail_story,xx1577858627052916522
2020-01-01 17:52:07,mweb,01d7fb04-f1cc-4a7a-8b8a-a0feb42fa580,69c377e7-217a-4287-be4e-394ca0ca48cd,detail_story,xx1577866220878649537
2020-01-01 18:47:56,mweb,e1e8cb05-6e42-4247-b996-878ae6e1fe8b,dd09673b-7a74-497c-9c02-0ce02017c12a,detail_story,xx1577858627052916522
2020-01-01 12:21:26,mweb,25f95861-648e-459a-949d-c27296ea4664,e8a42a46-bbc5-478e-aab9-675fadd770cc,detail_story,xx1577847667256558717
2020-01-01 15:08:35,mweb,c7c06fd6-7437-4707-b680-00149d94f890,56dfe2cd-2c1d-4a9c-9bf9-b39961f9a6d3,detail_story,xx1577864509226526121
2020-01-01 19:41:54,mweb,cae16efa-9ca5-47f5-8a87-6ed33ab4467a,20188937-cfdf-46c3-a913-8632cfc96d8e,detail_story,xx1577878765948727171
2020-01-01 18:00:45,mweb,20538c0b-31d7-48fd-b96a-eb43622f27dc,ebc22279-7eda-42ed-874c-f3c65a6078ae,detail_story,xx1577858627052916522
2020-01-01 18:21:58,mweb,e3f0475d-b4b3-4a0b-92b0-3fd1af4c6404,cc786db0-16be-4848-883e-229bb6bbd2ae,detail_story,xx1577847667256558717
2020-01-01 19:33:39,mweb,d4a47513-44b1-4556-b949-05dde7200369,ccf108cb-04aa-4591-ad6e-7ccdef260487,detail_story,xx1577866220878649537
2020-01-01 10:10:28,mweb,e05ebace-8f14-4e53-a275-b3662e107853,1a2344b3-9f44-40ea-a0d5-900252045ed1,detail_story,xx1577845540468894907
2020-01-01 18:21:32,mweb,c761686e-dd7f-4d48-859f-0259dc562da9,2dfe401e-587c-4132-aec4-704c63c41aea,detail_story,xx1577858627052916522
2020-01-01 12:15:48,mweb,0eb45c67-bb1e-4e09-a75d-80a502d1b02d,bb0f583c-e25d-4348-94b8-30f00a5b5562,detail_story,xx1577847667256558717
2020-01-01 15:32:03,mweb,59350565-0ccb-4f31-ab03-b997a3c39b94,02c05c13-fb33-479d-823b-79ca7d2c4b3d,detail_story,xx1577845540468894907
2020-01-01 18:34:33,mweb,e240a299-8e7a-4d80-a240-c0cdac7c7e36,b55359e0-0bdc-47ec-9e20-3e93de5f2d2c,detail_story,xx1577872676598502266
2020-01-01 15:20:00,mweb,da003865-290b-47d4-a6fa-4975e3f93f22,b2072c3c-ef11-4426-a3fe-431e33bf7dc7,detail_story,xx1577858627052916522
2020-01-01 09:55:53,mweb,cac0a82f-6ec8-41cc-9d2d-b1fd649981e6,0eb060e2-e1e7-4c01-a3d9-81b91101af6f,detail_story,xx1577845540468894907
2020-01-01 23:18:02,mweb,07b7ee16-9207-46c3-b018-78af7e7f37e2,82fea2c1-b330-4968-95e3-1e7187f00af4,detail_story,xx1577858627052916522
2020-01-01 18:19:38,mweb,2ca7a049-82a7-4a52-9b39-ae28a80969eb,86f7ee3c-a79d-47f4-ab24-714458c52cb7,detail_story,xx1577847667256558717
2020-01-01 16:46:01,mweb,d9e2bcc9-feb8-4176-b17a-26e768849408,4980ddc2-2999-4153-b17c-1da51ece4b8a,detail_story,xx1577858627052916522
2020-01-01 17:54:20,web,25721495-a4ee-459c-972a-5455d883ef00,2e043cf0-a024-4eb3-bdcb-e972424c856f,detail_story,xx1577859839253569959
2020-01-01 17:46:28,mweb,88802a03-e2d3-4d4f-80b5-16f4f77bb199,da0f7b74-f59e-461e-996f-26a444ddc471,detail_story,xx1577847667256558717
2020-01-01 21:09:09,mweb,ec502c4d-3c8f-4b82-b962-89ef19575d58,a375062b-9fae-4e74-8867-97d2d396d459,detail_story,xx1577847667256558717
2020-01-01 17:17:27,mweb,4868db9d-a500-4ab2-8413-836ac597a496,b6c917c5-d533-436b-98ad-4d63d24ca65f,detail_story,xx1577858627052916522
2020-01-01 12:04:31,mweb,1c19a67b-5c4c-4da1-b9d6-b18548ab719f,65ba447a-6f0e-45fa-95d3-284ca99fcfe8,detail_story,xx1577845540468894907
2020-01-01 20:41:19,mweb,6afd87b5-e330-4790-b986-27d03d8b4c26,ebeb061e-0516-4e6b-a266-1a20e275f7c0,detail_story,xx1577858627052916522
2020-01-01 14:58:11,mweb,007873a9-e9bd-4671-af91-e15657543a53,58f10728-ff54-46eb-be86-bc20bd455392,detail_story,xx1577858627052916522
2020-01-01 17:44:18,mweb,d20db76e-191c-41b3-9682-85b5042d64f5,8e848e96-24b5-4eb6-95fb-87528ae4fd15,detail_story,xx1577858627052916522
2020-01-01 17:12:36,mweb,eedc5f9b-dce8-4069-bc3d-a908b2ad0501,1614726901aaa-0489a434269256-8086935-38400-1614726901ceb,detail_story,xx1577858627052916522
2020-01-01 17:00:26,mweb,987be5da-cb2e-4271-a80b-54f2375f44b2,995864f1-05e8-4ae8-a7d5-3941930da48a,detail_story,xx1577847667256558717
2020-01-01 19:06:25,mweb,84b1eef8-bb71-4e9f-8cec-d6e40280a416,23c41561-35cc-40f3-a824-3570aa1dbe6d,detail_story,xx1577858627052916522
2020-01-01 11:03:35,mweb,24db0cb9-eaf5-4667-a8e5-4df440628fb4,2e567372-87db-4300-9a5a-1d2460460ded,detail_story,xx1577796605489252270
2020-01-01 23:40:59,web,202c24ef-535b-48b2-8f67-1083fa7d9901,0e97c3d7-8b4c-4a65-9f05-ef53fa067b6a,detail_story,xx1577845540468894907
2020-01-01 19:36:27,mweb,a4620569-d48a-428c-8cae-73146f942b17,b56f270b-773e-4d65-a905-5ed212198e00,detail_story,xx1577870487685196035
2020-01-01 17:50:07,mweb,d8107903-3797-4ac3-b7c6-3a06505d8a19,9b0bc174-a834-476e-a062-6fb691f7e019,detail_story,xx1577858627052916522
2020-01-01 19:26:18,mweb,cf8a895a-17d8-4657-813a-1bcb5acccb73,c369ca6b-24d6-4c49-8b49-3f714e927c68,detail_story,xx1577847667256558717
2020-01-01 11:09:57,mweb,661d8a77-36f4-48d6-83f6-a119c4de0d50,9f39e27d-b3f3-4a79-9efd-1c67150ce395,detail_story,xx1577845540468894907
2020-01-01 13:08:46,mweb,b3ac1ca8-14e5-45bb-bac6-cc8e8e1b16ae,766bc69d-c428-45ae-9901-18988abbaaf0,detail_story,xx1577847667256558717
2020-01-01 18:48:33,mweb,42166d1e-23b0-46f7-ad09-d8307a66d76b,b069e8a3-bc67-454f-94e8-18de42665ad6,detail_story,xx1577858627052916522
2020-01-01 15:29:36,mweb,146652c4-6b44-4c95-ac08-f1e28efb9f5a,ba434612-acb8-46f5-a97a-1424d51a8415,detail_story,xx1577858627052916522
2020-01-01 11:36:27,mweb,b345e8cd-4535-4161-9c66-11da6ff8a549,a1b14e34-bea5-4ad2-9e7b-5f49379957a5,detail_story,xx1577847667256558717
2020-01-01 18:46:52,mweb,9b0ab625-da8d-48e2-990f-864051f3345c,a7cfde84-76c0-4048-aae5-5973073adc72,detail_story,xx1577875757345972861
2020-01-01 16:17:20,mweb,b0f4ac58-4f26-45e8-8319-51262e4b3342,0cdee3ee-7024-48d8-ac91-f75547171bd9,detail_story,xx1577858627052916522
2020-01-01 19:11:27,mweb,73e982b3-5ed3-4ca0-bd04-fc0c2b4b2bb4,a30452f4-0788-42cf-b67e-7182b56dcd44,detail_story,xx1577858627052916522
2020-01-01 17:38:16,mweb,f87e0931-558a-4a14-b7ca-49df29e075fa,18d6d2fb-ecbb-4acf-a53a-831fa7eb4c79,detail_story,xx1577858627052916522
2020-01-01 13:30:35,mweb,a80b15eb-1dea-4a4d-b55b-20cbd1dc1b83,c6c7d47f-dd1e-4477-8ffa-b129e916df66,detail_story,xx1577847667256558717
2020-01-01 14:01:07,mweb,5450373c-db23-4c3f-a188-4642a25bf541,23b4f0ab-cb1c-47cb-b73a-c73c740a073f,detail_story,xx1577847667256558717
2020-01-01 14:38:06,mweb,5345e16e-10fc-4406-8c3e-d955cfca75fa,7f9ed320-df97-4e53-a8f6-c7d09d04e073,detail_story,xx1577807186922312648
2020-01-01 13:59:06,web,63a78eda-8ca9-4c0b-a493-bfdf04688c72,6fba49b3-36e8-42aa-86b3-abac1fe95e62,detail_story,xx1577859839253569959
2020-01-01 16:14:37,mweb,2ff0c334-b775-4192-b9a9-f747f539d1f9,c5dd7b59-371e-42c7-9d5b-fbcefd5214f8,detail_story,xx1577847667256558717
2020-01-01 19:01:42,mweb,7d946210-8a78-44ee-9359-c89ff0a325ce,192eab22-0013-484a-934b-2c581064a289,detail_story,xx1577858627052916522
2020-01-01 22:12:12,mweb,21c408c1-8c33-4ee6-aa6c-7e90f4a6627f,485e7109-2e7b-4801-be32-95b0f5f3e11d,detail_story,xx1577845540468894907
2020-01-01 16:42:43,mweb,7acf85b3-52cf-4a27-8737-133f4e891404,a17f2c80-3f2d-4b8a-9fa0-ea6c1531949b,detail_story,xx1577858627052916522
2020-01-01 13:11:46,mweb,60873dd1-8a4f-434f-8684-33ce51318156,cbb9a34a-031a-4d8b-80f7-e8d4ddbecc9c,detail_story,xx1577845540468894907
2020-01-01 21:27:45,mweb,a63350a8-b166-42c4-975f-622b06913dfa,1cb5b9dd-c8d3-4b15-9c36-f0a18dfd309a,detail_story,xx1577858627052916522
2020-01-01 15:40:24,mweb,a959220c-9ea2-43a4-bc70-31a6c132e9c5,3528db44-c579-4fdd-9bc1-e2da0b2de7ae,detail_story,xx1577847667256558717
2020-01-01 20:09:07,mweb,33d7d5a1-8fca-423b-9b1f-d26ad77e6059,20ad5b1a-7939-4821-99b2-7193deb8978d,detail_story,xx1577858627052916522
2020-01-01 17:00:49,mweb,e02c2acb-1f78-4372-a28d-92c89416c67d,b2108734-020b-49ac-9402-40bd4b20e0e7,detail_story,xx1577858627052916522
2020-01-01 17:40:12,mweb,223650f9-de9b-456e-8767-6eb6704db5e6,e6316d72-3987-461d-9cd3-986c51d684f1,detail_story,xx1577847667256558717
2020-01-01 21:53:25,web,234893c7-0384-40ee-91e9-b697831c7cd5,da389a66-8b4c-4ea3-9330-591186fda4df,detail_story,xx1577877099861412635
2020-01-01 20:47:33,mweb,3d16e613-a98b-484f-942c-ae02dba12e6a,18d6199a-53c1-44b9-9b77-bf1b87d3e9c9,detail_story,xx1577858627052916522
2020-01-01 14:26:10,mweb,c57ada7f-3771-4362-81f7-7004f3514c38,fd931a13-7e5b-4325-8ac9-1917d2e35c1e,detail_story,xx1577858844643974944
2020-01-01 17:32:21,web,9331ef1b-7c73-4ff0-a6ba-31c76df6f65d,f6b44ffd-10e0-4228-90a6-a98fe13fa11e,detail_story,xx1577870487685196035
2020-01-01 20:59:04,mweb,027e5754-72aa-43b4-9020-4f85ac80d062,4beb5560-e7c7-4bd7-8a9c-63a8882b0ce5,detail_story,xx1577847667256558717
2020-01-01 18:17:51,mweb,79268212-4aaf-4164-8b8c-4781aaaac0d4,db597b3f-c792-4512-8901-923fdef0ccb6,detail_story,xx1577858627052916522
2020-01-01 11:16:36,mweb,ca650605-d95f-468e-8ef4-a30e8b1e6d79,f5cd4f67-4661-4004-aec8-678e20b3f629,detail_story,xx1577845540468894907
2020-01-01 21:19:20,mweb,3b569262-fa80-424e-b666-dac723121923,8d0757b5-c082-4022-8fcf-4110372f5837,detail_story,xx1577845540468894907
2020-01-01 18:22:00,mweb,74f66106-12a7-4a02-b81c-6296274ff041,aa7448a2-2189-460a-b53c-5da45323a3df,detail_story,xx1577858844643974944
2020-01-01 13:25:01,web,11134418-754e-497c-84ce-02e38bf3e772,d684afda-d251-4ee2-a5e0-b316ead425bc,detail_story,xx1577858627052916522
2020-01-01 22:49:48,mweb,b7b971a5-ba6b-4b6b-95b7-b26a9b2875ef,6d8d997f-afce-4ebe-b287-093ad11a51ba,detail_story,xx1577858627052916522
2020-01-01 18:26:44,web,a3350df8-d817-447b-a2cc-dd101c2781b7,01180930-33b1-455d-bb5c-03acdb49097f,detail_story,xx1577858627052916522
2020-01-01 21:21:52,mweb,83e4b2c9-ff32-4385-b1e0-2d5754d5e0a5,4359a71c-b144-4b9e-9874-f7e85484cd79,detail_story,xx1577858627052916522
2020-01-01 18:56:36,mweb,7cc88bc1-2f19-4ae6-842a-c3fbf6e40a09,9218c68f-712d-400d-bae0-ea9b3e060594,detail_story,xx1577847667256558717
2020-01-01 17:52:25,web,7b6ac3c2-5be0-4c99-86ab-ad816c36767e,f4a9e698-16fa-4d69-bed3-048a442ee25a,detail_story,xx1577872676598502266
2020-01-01 22:33:51,mweb,2d969676-9201-4c14-b933-5a3e5e2e3183,46b13b04-6493-412d-923f-ef3235705ba8,detail_story,xx1577858627052916522
2020-01-01 18:41:40,mweb,132b4a1f-c2f0-41c5-9c33-ec45a236f493,525d294d-d714-4124-a79d-859db5ceb25e,detail_story,xx1577858627052916522
